data
"{""restaurantId"":20,""name"":""Ernest's Joint"",""price"":2,""category"":""Cajun/Creole, Thai"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/480.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":21,""name"":""Jermey's Bistro"",""price"":3,""category"":""Japanese, Steakhouses"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/500.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":22,""name"":""Chelsea's Diner"",""price"":3,""category"":""Tiki Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/0.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":23,""name"":""Darien's Steak House"",""price"":2,""category"":""Break & Brunch, Diners"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/589.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":24,""name"":""Tatyana's Eatery"",""price"":1,""category"":""Korean"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/475.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":25,""name"":""Aurelio's Pizza House"",""price"":3,""category"":""Ramen Zuru"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/42.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":26,""name"":""Raheem's Chophouse"",""price"":3,""category"":""Tea, Bubble Tea, Juice Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/415.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":27,""name"":""Madelyn's Steak House"",""price"":3,""category"":""American, Steakhouses"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/519.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":28,""name"":""Georgianna's Joint"",""price"":1,""category"":""Taiwanese, Noodles"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/524.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":29,""name"":""Travon's Bistro"",""price"":1,""category"":""Ramen, Pan Asian"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/842.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":30,""name"":""Estel's BBQ"",""price"":1,""category"":""Seafood, American"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/672.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":31,""name"":""Reba's Bistro"",""price"":1,""category"":""Steakhouses"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/962.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":32,""name"":""Brenden's Cafe"",""price"":3,""category"":""Japanese, Sushi Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/910.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":33,""name"":""Columbus's Chophouse"",""price"":2,""category"":""Korean, BBQ"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/168.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":34,""name"":""Reta's Pizza House"",""price"":1,""category"":""Korean, BBQ, Soup"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/451.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":35,""name"":""Carmella's Bistro"",""price"":3,""category"":""Japanese, Hot Pot"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/600.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":36,""name"":""Octavia's Chophouse"",""price"":3,""category"":""Taiwanese, Noodles"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/230.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":37,""name"":""Neva's Sandwiches"",""price"":1,""category"":""Seafood"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/332.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":38,""name"":""Loyal's Steak House"",""price"":2,""category"":""Japanese, Steakhouses"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/114.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":39,""name"":""Eli's Eatery"",""price"":1,""category"":""Bubble Tea, Juice Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/113.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":40,""name"":""Liam's Joint"",""price"":2,""category"":""American, Steakhouses"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/391.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":41,""name"":""Donato's Steak House"",""price"":1,""category"":""American, Steakhouses"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/510.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":42,""name"":""Al's Restaurant"",""price"":3,""category"":""Bubble Tea"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/32.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":43,""name"":""Khalid's Canteen"",""price"":2,""category"":""Ramen, Pan Asian"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/274.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":44,""name"":""Kristopher's Joint"",""price"":2,""category"":""Japanese, Steakhouses"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/361.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":45,""name"":""Mittie's BBQ"",""price"":3,""category"":""Bubble Tea, Juice Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/854.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":46,""name"":""Maximo's Diner"",""price"":3,""category"":""Cajun/Creole, Thai"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/197.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":47,""name"":""Mireya's Bar"",""price"":1,""category"":""Caterers, BBQ"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/689.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":48,""name"":""Rosemarie's Diner"",""price"":3,""category"":""Vietnamese"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/579.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":49,""name"":""Eden's Steak House"",""price"":3,""category"":""Korean, BBQ, Soup"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/783.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":50,""name"":""Lorenz's Steak House"",""price"":1,""category"":""Seafood, Vietnamese"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/589.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":51,""name"":""Frederik's Pizza House"",""price"":2,""category"":""Korean, BBQ, Soup"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/326.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":52,""name"":""Joe's Steak House"",""price"":1,""category"":""Seafood"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/691.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":53,""name"":""Pablo's Restaurant"",""price"":3,""category"":""Cocktail Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/123.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":54,""name"":""Emanuel's Sandwiches"",""price"":2,""category"":""Mexican, American"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/240.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":55,""name"":""Brook's Sandwiches"",""price"":2,""category"":""Vietnamese, Soup"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/925.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":56,""name"":""Sebastian's Bistro"",""price"":1,""category"":""Japanese, Comfort Food"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/753.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":57,""name"":""Howell's Restaurant"",""price"":3,""category"":""Ramen Zuru"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/778.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":58,""name"":""Thaddeus's Eatery"",""price"":1,""category"":""Sushi Bars, Ramen"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/160.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":59,""name"":""Spencer's Pizza House"",""price"":2,""category"":""Japanese, Hot Pot"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/222.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":60,""name"":""Henriette's Pizza House"",""price"":2,""category"":""Coffee & Tea"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/11.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":61,""name"":""Talon's Eatery"",""price"":3,""category"":""Cajun/Creole, Seafood"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/893.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":62,""name"":""Brock's Bistro"",""price"":2,""category"":""Seafood, American"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/218.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":63,""name"":""Destiny's Steak House"",""price"":3,""category"":""Seafood, Soul Food"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/952.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":64,""name"":""Gertrude's Chophouse"",""price"":1,""category"":""Ramen, Pan Asian"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/750.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":65,""name"":""Addie's Bistro"",""price"":1,""category"":""Caterers, BBQ"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/124.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":66,""name"":""Carolyn's Sandwiches"",""price"":2,""category"":""Chicken Wings, Pizza"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/337.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":67,""name"":""Demarco's Cafe"",""price"":2,""category"":""Tea, Bubble Tea, Juice Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/762.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":68,""name"":""Reanna's Pizza House"",""price"":1,""category"":""Korean, BBQ, Soup"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/550.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":69,""name"":""Gaylord's Sandwiches"",""price"":2,""category"":""Japanese, Sushi Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/609.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":70,""name"":""Kurtis's Bar"",""price"":3,""category"":""Taiwanese, Noodles"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/345.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":71,""name"":""Estrella's Joint"",""price"":1,""category"":""Sushi Bars, Ramen"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/718.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":72,""name"":""Ericka's Bar"",""price"":2,""category"":""Cajun/Creole, Seafood"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/104.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":73,""name"":""Gunner's Sandwiches"",""price"":3,""category"":""Seafood, American"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/656.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":74,""name"":""Meda's BBQ"",""price"":3,""category"":""Seafood, Vietnamese"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/625.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":75,""name"":""Malvina's Eatery"",""price"":1,""category"":""Steakhouses"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/774.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":76,""name"":""Keeley's Restaurant"",""price"":1,""category"":""Vietnamese"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/609.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":77,""name"":""Alexis's Eatery"",""price"":2,""category"":""Bubble Tea, Juice Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/507.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":78,""name"":""Chloe's Steak House"",""price"":2,""category"":""Cajun, Seafood"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/439.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":79,""name"":""Zachary's Bistro"",""price"":3,""category"":""Seafood, Vietnamese"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/395.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":80,""name"":""Dameon's Steak House"",""price"":2,""category"":""Cajun/Creole, Seafood"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/283.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":81,""name"":""Beatrice's Canteen"",""price"":2,""category"":""Noodles"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/255.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":82,""name"":""Jensen's Chophouse"",""price"":2,""category"":""Japanese, Sushi Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/295.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":83,""name"":""Ignatius's Bar"",""price"":2,""category"":""Sushi Bars, Asian Fusion"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/325.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":84,""name"":""Cheyanne's Chophouse"",""price"":1,""category"":""Ramen, Pan Asian"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/601.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":85,""name"":""Charles's Joint"",""price"":2,""category"":""Korean"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/946.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":86,""name"":""Yadira's Joint"",""price"":2,""category"":""Korean, BBQ"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/33.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":87,""name"":""Sadie's Canteen"",""price"":1,""category"":""Gastropubs"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/245.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":88,""name"":""Shayne's Restaurant"",""price"":1,""category"":""Tiki Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/101.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":89,""name"":""Patience's Sandwiches"",""price"":1,""category"":""Taiwanese, Noodles"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/193.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":90,""name"":""Earlene's Diner"",""price"":2,""category"":""Taiwanese, Noodles"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/15.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":91,""name"":""Laverne's Canteen"",""price"":2,""category"":""Seafood, Vietnamese"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/907.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":92,""name"":""Mona's Steak House"",""price"":1,""category"":""Noodles"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/13.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":93,""name"":""Breana's Eatery"",""price"":3,""category"":""Bubble Tea, Juice Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/830.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":94,""name"":""Jerald's Eatery"",""price"":3,""category"":""Wine Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/516.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":95,""name"":""Demarcus's Chophouse"",""price"":1,""category"":""Ramen Zuru"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/990.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":96,""name"":""Zula's Cafe"",""price"":3,""category"":""Steakhouses"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/620.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":97,""name"":""Max's Sandwiches"",""price"":2,""category"":""Japanese, Sushi Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/101.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":98,""name"":""Josiah's Chophouse"",""price"":1,""category"":""Break & Brunch, Diners"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/795.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":99,""name"":""Alexzander's Canteen"",""price"":3,""category"":""Tiki Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/538.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":100,""name"":""Myriam's Eatery"",""price"":1,""category"":""Japanese, Comfort Food"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/162.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":101,""name"":""Lisette's Joint"",""price"":1,""category"":""Bubble Tea, Juice Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/934.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":102,""name"":""Flavie's Diner"",""price"":2,""category"":""Japanese, BBQ"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/541.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":103,""name"":""Lilly's Canteen"",""price"":3,""category"":""Taiwanese, Noodles"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/727.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":104,""name"":""Maci's Eatery"",""price"":1,""category"":""Korean, Soup"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/987.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":105,""name"":""Antwan's Sandwiches"",""price"":1,""category"":""Cajun/Creole, Thai"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/57.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":106,""name"":""Clemens's Restaurant"",""price"":1,""category"":""Seafood, American"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/750.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":107,""name"":""Gabriella's BBQ"",""price"":3,""category"":""Vietnamese"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/719.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":108,""name"":""Zula's Joint"",""price"":3,""category"":""Cocktail Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/589.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":109,""name"":""Shyann's Chophouse"",""price"":1,""category"":""Korean, BBQ"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/759.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":110,""name"":""Alene's Pizza House"",""price"":1,""category"":""American"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/156.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":111,""name"":""Marilyne's BBQ"",""price"":2,""category"":""Korean, Gastropubs"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/722.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":112,""name"":""Alex's Canteen"",""price"":1,""category"":""Wine Bars"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/311.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":113,""name"":""Misty's Restaurant"",""price"":3,""category"":""Cafes, Bubble Tea"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/80.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":114,""name"":""Oral's Sandwiches"",""price"":2,""category"":""Break & Brunch, Diners"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/719.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":115,""name"":""Shaun's Restaurant"",""price"":2,""category"":""Vietnamese, Soup"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/677.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":116,""name"":""Rosamond's Bar"",""price"":3,""category"":""Japanese, Steakhouses"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/440.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":117,""name"":""Muriel's Sandwiches"",""price"":1,""category"":""Korean, Gastropubs"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/383.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":118,""name"":""Leopoldo's Canteen"",""price"":2,""category"":""Korean"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/808.jpg"",""heart"":false,""super_rated"":true}"
"{""restaurantId"":119,""name"":""Jannie's BBQ"",""price"":1,""category"":""Cajun/Creole, Thai"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/672.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":120,""name"":""Karolann's Bar"",""price"":1,""category"":""Korean, Soup"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/623.jpg"",""heart"":false,""super_rated"":false}"
"{""restaurantId"":121,""name"":""Gilbert's Bar"",""price"":3,""category"":""Bubble Tea"",""displayImgURL"":""https://hrsf130-restaurants.s3-us-west-1.amazonaws.com/248.jpg"",""heart"":false,""super_rated"":false}"
